1; 0.0007242379999752302
2; 0.0003254190000916424
3; 0.0003023430001576344
4; 0.00027477599996927893
5; 0.0001379160000851698
6; 0.00018304099990018585
7; 0.00030020999997759645
8; 0.0004789549998349685
9; 0.000407075000111945
10; 0.00033229499990738987
11; 0.00018208500000582717
12; 0.0003384130000085861
13; 0.0002920609999819135
14; 0.00030535399992004386
15; 0.0003607569999530824
16; 0.00047279599993999
17; 7.86690000040835e-05
18; 0.00013082200007374922
19; 0.00028173700002298574
20; 0.00015024799995444482
21; 0.0005009950000385288
22; 0.0005136250001669396
23; 0.0001596530000824714
24; 0.00019437199989624787
25; 0.0001986540000871173
26; 0.00016798399997242086
27; 0.0002969750000829663
28; 0.00029109699994478433
29; 0.00030270299998846895
30; 0.00021325300008356862
31; 0.0002666550001322321
32; 0.00018027000010079064
33; 0.00028704700002890604
34; 0.0002486719999978959
35; 0.00041799400014497223
36; 0.0005935950000548473
37; 0.00023248200000125507
38; 0.0002942730000086158
39; 0.00025229699986084597
40; 0.0006330590001653036
41; 0.00035807999984172056
42; 0.0003952399999889167
43; 0.0003385269999398588
44; 0.00028162700004941144
45; 0.00031028699982016406
46; 0.00037694100001317565
47; 0.00021792600000480888
48; 0.0006481630000507721
49; 0.00035453700002108235
50; 0.00037019199999122065
51; 0.0002505489999293786
52; 0.00022128000000520842
53; 0.00020650900000873662
54; 0.00044323499992060533
55; 0.00017109600003095693
56; 0.000235885000165581
57; 0.00022036599989405659
58; 0.00033678699992378824
59; 0.00023337000015999365
60; 0.00014935399985915865
61; 0.00021721100006288907
62; 0.00020052900003975083
63; 0.0001741559999572928
64; 0.0003498169999147649
65; 0.00042463399995540385
66; 0.00026241899990964157
67; 0.0001329310000528494
68; 0.00029378399995039217
69; 0.0002782179999485379
70; 0.00036544299996421614
71; 0.0001912509999328904
72; 0.0004003199999260687
73; 0.00039072999993550184
74; 0.00028785300014533277
75; 0.0003069980000418582
76; 0.00026987800015376706
77; 0.0005508060000920523
78; 0.0002865270000711462
79; 0.00025209299997186463
80; 0.000246519000029366
81; 0.0003476910001154465
82; 0.00022756599992135307
83; 0.0002124449999882927
84; 0.0001510310000867321
85; 0.0001214270000673423
86; 0.0001534699999865552
87; 0.0001983899999231653
88; 0.00018396499990558368
89; 0.0003150049999476323
90; 0.00036139000008006406
91; 0.00032957300004454737
92; 0.00020455000003494206
93; 0.00035730000013245444
94; 0.0004003670001111459
95; 0.000248072999966098
96; 0.00041062200011765526
97; 0.00019099599990113347
98; 0.0004119850000279257
99; 0.0001380339999741409
100; 0.00019453200002317317
101; 0.0005203799998980685
102; 0.0005342399999790359
103; 0.0003271760001553048
104; 0.0005899119998957758
105; 0.0003678400000808324
106; 0.0005069870001079835
107; 0.0006819769998855918
108; 0.00017096200008381857
109; 0.0003983409999364085
110; 0.0002141460001894302
111; 0.0002318480001122225
112; 0.00030390799997803697
113; 0.00016853199986144318
114; 0.0003484850001314044
115; 0.0005319800000052055
116; 0.0007476920000044629
117; 0.00031295599978875543
118; 0.0004837519998091011
119; 0.00022360000002663583
120; 8.392600011575269e-05
121; 0.0004395380001369631
122; 0.0005927350000547449
123; 0.0002109990000462858
124; 0.0005021110000598128
125; 0.0002648970000791451
126; 0.00031404000014845224
127; 0.0002789770001072611
128; 0.0001442800000859279
129; 0.00021895700001550722
130; 0.00023768800019752234
131; 0.00040863599997464917
132; 0.0006939110000985238
133; 0.0002975309998873854
134; 0.00034341000014137535
135; 0.0005452570001125423
136; 0.00023741299992252607
137; 0.00044398899990483187
138; 0.0004110459999537852
139; 0.0004592569998749241
140; 0.000865163000071334
141; 0.00045505399998546636
142; 0.0002949760000774404
143; 0.0006730049999532639
144; 0.00010292699994352006
145; 0.00015995900002963026
146; 9.848800004874647e-05
147; 0.0009802849999687169
148; 0.000274571000090873
149; 0.0005348049999156501
150; 0.000652740999839807
151; 0.00036882099993817974
152; 0.0008565119999275339
153; 0.0007744350000393752
154; 0.0004386519999570737
155; 0.000607243000104063
156; 0.0009019049998642004
157; 0.0008496510001805291
158; 0.00043028899995078973
159; 0.00030689699997310527
160; 0.00015411300000778283
161; 0.0008441229999789357
162; 0.0004305219999878318
163; 0.00036267899986341945
164; 0.0007166709999637533
165; 0.00029700599998250254
166; 0.0003595850000692735
167; 0.00034623200008354615
168; 0.00017015200000969344
169; 0.0007307760001822317
170; 0.00021742900003118848
171; 0.00026269299996783957
172; 0.00037450200011335255
173; 0.0003666770001018449
174; 0.001320564000025115
175; 0.0011151700000482379
176; 0.0012613829999281734
177; 0.00018121500011147873
178; 0.00041398900020794827
179; 0.0003017399999407644
180; 0.0006573040000148467
181; 0.0004482919998736179
182; 0.0001717130000997713
183; 0.0003133000000161701
184; 0.0003558960002010281
185; 0.000484809999989011
186; 0.00026972499995281396
187; 0.00038039099990783143
188; 0.0002184259999467031
189; 0.0005335920000106853
190; 0.0008507000000008702
191; 0.0008877400000528723
192; 0.0005203150001307222
193; 0.0002886690001560055
194; 0.0012077960000169696
195; 0.0005204970000249887
196; 0.0005909540000175184
197; 0.0002018259999658767
198; 0.000679731999980504
199; 0.0011948039998515014
200; 0.0005386459999954241
201; 0.0014340770001126657
202; 0.0008384829998249188
203; 0.0011064069999520143
204; 0.0003051510000204871
205; 0.00045180899996921653
206; 0.0013391819998105348
207; 0.0004332260000410315
208; 0.0002965819999189989
209; 0.0008304890000090381
210; 0.0023676910000176576
